task,model,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,6,6e-4,128,0.6983333230018616,0.3999359607696533,0.7146010994911194,0.6756111979484558,0.7583668231964111,0.6387782096862793
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,7,6e-4,128,0.703000009059906,0.4135308265686035,0.7271056771278381,0.6702427864074707,0.7945113778114319,0.6122177839279175
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,8,6e-4,128,0.7036666870117188,0.41521647572517395,0.7282176613807678,0.6702307462692261,0.7971887588500977,0.6108897924423218
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,9,6e-4,128,0.7023333311080933,0.4155360758304596,0.7311050891876221,0.6644772887229919,0.8125836849212646,0.5929614901542664
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-false,1,6e-4,256,0.7293333411216736,0.4836278557777405,0.7651821970939636,0.6736252307891846,0.8855421543121338,0.5743691921234131
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-false,2,6e-4,256,N/A,N/A,N/A,N/A,N/A,N/A
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,11,6e-4,256,0.6769999861717224,0.3588196933269501,0.6993484497070312,0.6518218517303467,0.7543507218360901,0.600265622138977
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,12,6e-4,256,0.7123333215713501,0.42569682002067566,0.7202593088150024,0.6983029246330261,0.7436412572860718,0.6812748908996582
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,13,6e-4,256,0.6996666789054871,0.41884660720825195,0.7375473380088806,0.6529138684272766,0.8473895788192749,0.5531208515167236
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,14,6e-4,256,0.6946666836738586,0.41229599714279175,0.7363269925117493,0.6459596157073975,0.8560910224914551,0.5345285534858704
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,15,6e-4,256,0.7059999704360962,0.4182242751121521,0.7276096343994141,0.6754587292671204,0.7884872555732727,0.6241700053215027
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,16,6e-4,256,0.7066666483879089,0.4149867296218872,0.7174052596092224,0.6895061731338501,0.747657299041748,0.666002631187439
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,17,6e-4,256,0.6840000152587891,0.3994901180267334,0.7340067625045776,0.6318840384483337,0.8755019903182983,0.4940239191055298
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-True,18,6e-4,256,0.6899999976158142,0.4083959460258484,0.7365438938140869,0.6385068893432617,0.8701472282409668,0.5112881660461426
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-true,1,6e-4,256,0.6916666626930237,0.39155128598213196,0.7184170484542847,0.6588497757911682,0.789825975894928,0.5942894816398621
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-true,2,6e-4,256,0.7006666660308838,0.4033605456352234,0.7130990624427795,0.6821516156196594,0.7469879388809204,0.6547144651412964
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-256_RC_AUG-true,3,6e-4,256,0.7123333215713501,0.4309108257293701,0.7332302927970886,0.6812176704406738,0.7938420176506042,0.6314740777015686
H2AFZ,hyena_LR-6e-5_BATCH_SIZE-128_RC_AUG-true,1,6e-5,128,0.6963333487510681,0.40117910504341125,0.722847580909729,0.6625766754150391,0.7951807379722595,0.5982735753059387
H2AFZ,hyena_LR-6e-5_BATCH_SIZE-128_RC_AUG-true,2,6e-5,128,0.6976666450500488,0.4071725308895111,0.7283617854118347,0.6590785980224609,0.8139223456382751,0.5823373198509216
H2AFZ,hyena_LR-6e-5_BATCH_SIZE-128_RC_AUG-true,3,6e-5,128,0.6949999928474426,0.4038262963294983,0.7284060716629028,0.6543999910354614,0.8212851285934448,0.5697211027145386
H2AFZ,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,1,6e-5,256,0.7016666531562805,0.40892133116722107,0.7226526141166687,0.6728217005729675,0.7804551720619202,0.6235059499740601
H2AFZ,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,2,6e-5,256,0.6923333406448364,0.3879874050617218,0.7092913389205933,0.6698393821716309,0.7536814212799072,0.6314740777015686
H2AFZ,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,3,6e-5,256,0.6916666626930237,0.3963615894317627,0.7247843146324158,0.6523835062980652,0.8152610659599304,0.5690571069717407
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,10,1e-2,128,0.6456666588783264,0.2918880879878998,0.6307745575904846,0.6555956602096558,0.6077643632888794,0.6832669377326965
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-true,1,1e-2,128,0.6110000014305115,0.22350451350212097,0.6286987066268921,0.5991510152816772,0.66131192445755,0.5610889792442322
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,1,1e-2,128,0.6196666955947876,0.25166991353034973,0.544874370098114,0.674234926700592,0.4571619927883148,0.7808765172958374
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-true,2,1e-2,128,0.6386666893959045,0.28036296367645264,0.6061046719551086,0.6629570722579956,0.5582329034805298,0.7184594869613647
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,2,1e-2,128,0.574999988079071,0.17882175743579865,0.4067007899284363,0.6671755909919739,0.29250335693359375,0.8552457094192505
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-true,3,1e-2,128,0.5023333430290222,0.01833365112543106,0.0013377926079556346,1.0,0.0006693440373055637,1.0
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,3,1e-2,128,0.5726666450500488,0.1802176684141159,0.383653849363327,0.6808874011039734,0.2670682668685913,0.8758299946784973
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,4,1e-2,128,0.6129999756813049,0.23207658529281616,0.5580509901046753,0.6469550132751465,0.4906291961669922,0.7343957424163818
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,5,1e-2,128,0.5406666398048401,0.1256396770477295,0.24285714328289032,0.6779140830039978,0.14792503416538239,0.9302788972854614
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,6,1e-2,128,0.6386666893959045,0.3117353618144989,0.7039868831634521,0.5945571660995483,0.8627844452857971,0.4163346588611603
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,7,1e-2,128,0.637666642665863,0.27624255418777466,0.6184626221656799,0.6501845121383667,0.5896921157836914,0.6852589845657349
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,8,1e-2,128,0.6456666588783264,0.29995882511138916,0.5938097238540649,0.6918966770172119,0.5200803279876709,0.7702523469924927
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-128_RC_AUG-True,9,1e-2,128,0.5406666398048401,0.09337026625871658,0.3736363649368286,0.5821529626846313,0.2751004099845886,0.8041168451309204
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-256_RC_AUG-true,1,1e-2,256,0.6313333511352539,0.26660817861557007,0.592483401298523,0.6590163707733154,0.5381526350975037,0.7237715721130371
H2AFZ,mamba_uni_char_LR-1e-2_BATCH_SIZE-256_RC_AUG-true,2,1e-2,256,N/A,N/A,N/A,N/A,N/A,N/A
H2AFZ,mamba_uni_char_LR-1e-3_BATCH_SIZE-128_RC_AUG-true,1,1e-3,128,0.6909999847412109,0.4084067940711975,0.7359726428985596,0.6405552625656128,0.86479252576828,0.5185922980308533
H2AFZ,mamba_uni_char_LR-1e-3_BATCH_SIZE-128_RC_AUG-true,2,1e-3,128,0.6783333420753479,0.38203832507133484,0.7256184220314026,0.6307464241981506,0.8540830016136169,0.5039840340614319
H2AFZ,mamba_uni_char_LR-1e-3_BATCH_SIZE-128_RC_AUG-true,3,1e-3,128,N/A,N/A,N/A,N/A,N/A,N/A
H2AFZ,mamba_uni_char_LR-1e-3_BATCH_SIZE-256_RC_AUG-true,1,1e-3,256,0.6953333616256714,0.39219990372657776,0.7062981724739075,0.6792336106300354,0.7356091141700745,0.6553784608840942
H2AFZ,mamba_uni_char_LR-1e-3_BATCH_SIZE-256_RC_AUG-true,2,1e-3,256,N/A,N/A,N/A,N/A,N/A,N/A
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,10,1e-4,128,0.6926666498184204,0.3893461227416992,0.7113337516784668,0.6682353019714355,0.7603748440742493,0.6254979968070984
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,11,1e-4,128,0.6966666579246521,0.40674856305122375,0.7293277978897095,0.6563169360160828,0.8206157684326172,0.5737051963806152
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,12,1e-4,128,0.6940000057220459,0.39659082889556885,0.7209726572036743,0.660356342792511,0.7938420176506042,0.5949535369873047
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,13,1e-4,128,0.684333324432373,0.39819228649139404,0.7330138087272644,0.6332196593284607,0.8701472282409668,0.5
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,14,1e-4,128,0.6693333387374878,0.3557974100112915,0.7114601731300354,0.6291152238845825,0.818607747554779,0.5212483406066895
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,15,1e-4,128,0.6713333129882812,0.3741852641105652,0.7247347831726074,0.6216475367546082,0.8688085675239563,0.4754316210746765
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,16,1e-4,128,0.6863333582878113,0.37265801429748535,0.6828446388244629,0.6877121329307556,0.6780455112457275,0.6945551037788391
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,17,1e-4,128,0.6896666884422302,0.3923782408237457,0.7231638431549072,0.6506152749061584,0.8139223456382751,0.5664010643959045
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,18,1e-4,128,0.6933333277702332,0.40377897024154663,0.7303634285926819,0.6496350169181824,0.834002673625946,0.5537848472595215
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,4,1e-4,128,0.6806666851043701,0.39677363634109497,0.7338888645172119,0.6272554397583008,0.8842034935951233,0.47875165939331055
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,5,1e-4,128,0.6880000233650208,0.3895839750766754,0.7224199175834656,0.6485623121261597,0.8152610659599304,0.56175297498703
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,6,1e-4,128,0.6883333325386047,0.394452840089798,0.727007269859314,0.6447436809539795,0.8333333134651184,0.5444887280464172
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,7,1e-4,128,0.6866666674613953,0.39209070801734924,0.7265852093696594,0.6424897313117981,0.8360106945037842,0.5385125875473022
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,8,1e-4,128,0.6936666369438171,0.39404329657554626,0.7176651358604431,0.6632595062255859,0.7817938327789307,0.6062417030334473
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,9,1e-4,128,0.6819999814033508,0.38729873299598694,0.7268041372299194,0.6351351141929626,0.849397599697113,0.5159362554550171
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,10,1e-4,256,0.6930000185966492,0.3915533423423767,0.7149489521980286,0.6649395227432251,0.7730923891067505,0.613545835018158
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,4,1e-4,256,0.6923333406448364,0.38863566517829895,0.7109301686286926,0.6680400371551514,0.7597054839134216,0.6254979968070984
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,5,1e-4,256,0.6899999976158142,0.3895888924598694,0.7190332412719727,0.6552863717079163,0.79651939868927,0.58432936668396
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,6,1e-4,256,0.6803333163261414,0.38737085461616516,0.7280975580215454,0.6315789222717285,0.8594377636909485,0.5026560425758362
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,7,1e-4,256,0.6949999928474426,0.391285240650177,0.7049338817596436,0.6801493763923645,0.7315930128097534,0.658698558807373
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,8,1e-4,256,0.6923333406448364,0.398763507604599,0.7265185117721558,0.6517809629440308,0.8206157684326172,0.5650730133056641
H2AFZ,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,9,1e-4,256,0.6813333630561829,0.37552690505981445,0.716152012348175,0.6435432434082031,0.8072289228439331,0.5564408898353577
H2AFZ,mamba_uni_char_LR-2e-3_BATCH_SIZE-128_RC_AUG-true,1,2e-3,128,0.6809999942779541,0.3672478497028351,0.7038068771362305,0.65457683801651,0.7610442042350769,0.6015936136245728
H2AFZ,mamba_uni_char_LR-2e-3_BATCH_SIZE-128_RC_AUG-true,2,2e-3,128,0.6949999928474426,0.4115158021450043,0.7354726791381836,0.64732825756073,0.8514056205749512,0.5398406386375427
H2AFZ,mamba_uni_char_LR-2e-3_BATCH_SIZE-128_RC_AUG-true,3,2e-3,128,N/A,N/A,N/A,N/A,N/A,N/A
H2AFZ,mamba_uni_char_LR-2e-3_BATCH_SIZE-256_RC_AUG-true,1,2e-3,256,0.6579999923706055,0.3362394869327545,0.7060171961784363,0.617234468460083,0.8246318697929382,0.4926958978176117
H2AFZ,mamba_uni_char_LR-2e-3_BATCH_SIZE-256_RC_AUG-true,2,2e-3,256,N/A,N/A,N/A,N/A,N/A,N/A
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-128_RC_AUG-true,10,3e-4,128,0.6806666851043701,0.38884755969047546,0.7289190888404846,0.6313725709915161,0.8621151447296143,0.5006639957427979
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-128_RC_AUG-true,4,3e-4,128,0.6740000247955322,0.368130087852478,0.7179930806159973,0.630699098110199,0.8333333134651184,0.5159362554550171
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-128_RC_AUG-true,5,3e-4,128,0.6983333230018616,0.3966529667377472,0.6968173980712891,0.6975184679031372,0.6961178183555603,0.7005311846733093
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-128_RC_AUG-true,6,3e-4,128,0.6940000057220459,0.4049990475177765,0.7307918071746826,0.650313138961792,0.834002673625946,0.555112898349762
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-128_RC_AUG-true,7,3e-4,128,0.6899999976158142,0.39257189631462097,0.7228843569755554,0.6514500379562378,0.811914324760437,0.5690571069717407
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-128_RC_AUG-true,8,3e-4,128,0.6859999895095825,0.39537692070007324,0.7299311757087708,0.6384152173995972,0.8520749807357788,0.5212483406066895
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-128_RC_AUG-true,9,3e-4,128,0.6796666383743286,0.3744696080684662,0.7174360752105713,0.6397482752799988,0.8165997266769409,0.5438246726989746
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-256_RC_AUG-true,10,3e-4,256,0.6949999928474426,0.39551377296447754,0.7166305184364319,0.6668587923049927,0.774431049823761,0.6162018775939941
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-256_RC_AUG-true,4,3e-4,256,0.6916666626930237,0.3955194354057312,0.7237981557846069,0.6533692479133606,0.8112449645996094,0.5730411410331726
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-256_RC_AUG-true,5,3e-4,256,0.6930000185966492,0.38880249857902527,0.708452045917511,0.6720720529556274,0.7489959597587585,0.6374502182006836
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-256_RC_AUG-true,6,3e-4,256,0.6943333148956299,0.40462106466293335,0.7300559282302856,0.6516027450561523,0.8299866318702698,0.5597609281539917
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-256_RC_AUG-true,7,3e-4,256,0.6813333630561829,0.3868867754936218,0.727013111114502,0.6339641213417053,0.8520749807357788,0.5119521617889404
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-256_RC_AUG-true,8,3e-4,256,0.6679999828338623,0.37031227350234985,0.7240996956825256,0.6176748871803284,0.8748326897621155,0.46281540393829346
H2AFZ,mamba_uni_char_LR-3e-4_BATCH_SIZE-256_RC_AUG-true,9,3e-4,256,0.6899999976158142,0.3952307403087616,0.7258254885673523,0.6485774517059326,0.8239625096321106,0.5571048855781555
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,10,5e-4,128,0.6959999799728394,0.3974936306476593,0.7174721360206604,0.6678200960159302,0.7751004099845886,0.6175298690795898
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,11,5e-4,128,0.7026666402816772,0.4105373024940491,0.7228091955184937,0.674593985080719,0.778447151184082,0.6274900436401367
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,12,5e-4,128,0.684333324432373,0.38544097542762756,0.7228562831878662,0.6422256827354431,0.8266398906707764,0.5431606769561768
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,13,5e-4,128,0.6896666884422302,0.38945427536964417,0.7194938063621521,0.6542465686798096,0.7991967797279358,0.5810092687606812
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,14,5e-4,128,0.6833333373069763,0.37419503927230835,0.710189163684845,0.652466356754303,0.7791164517402649,0.5883134007453918
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,15,5e-4,128,0.6763333082199097,0.38951608538627625,0.7315455079078674,0.6231747269630432,0.8855421543121338,0.46879151463508606
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,16,5e-4,128,0.6833333373069763,0.3671746253967285,0.6893394589424133,0.6739130616188049,0.7054886221885681,0.6613546013832092
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,17,5e-4,128,0.687666654586792,0.41113796830177307,0.7392151355743408,0.632682204246521,0.8888888955116272,0.4880478084087372
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,18,5e-4,128,0.687666654586792,0.40704911947250366,0.7368716597557068,0.6347363591194153,0.8781793713569641,0.4986719787120819
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,4,5e-4,128,0.6949999928474426,0.40089479088783264,0.724977433681488,0.6579378247261047,0.8072289228439331,0.5836653113365173
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,5,5e-4,128,0.7039999961853027,0.40994566679000854,0.7159308791160583,0.685661792755127,0.7489959597587585,0.6593625545501709
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,6,5e-4,128,0.6620000004768372,0.36196210980415344,0.7220394611358643,0.6114206314086914,0.8815261125564575,0.4442231059074402
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,7,5e-4,128,0.6980000138282776,0.39811429381370544,0.7109125852584839,0.6792683005332947,0.7456492781639099,0.6507304310798645
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,8,5e-4,128,0.6840000152587891,0.3779051899909973,0.7144578099250793,0.6495071053504944,0.7938420176506042,0.5750331878662109
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,9,5e-4,128,0.6909999847412109,0.39769989252090454,0.7271121740341187,0.6489753127098083,0.8266398906707764,0.5564408898353577
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,10,5e-4,256,0.684333324432373,0.376076877117157,0.7108396887779236,0.6535654067993164,0.7791164517402649,0.5903054475784302
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,4,5e-4,256,0.690666675567627,0.3879995346069336,0.7149876952171326,0.660612940788269,0.7791164517402649,0.6029216647148132
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,5,5e-4,256,0.687333345413208,0.3880618214607239,0.7216617465019226,0.6481876373291016,0.8139223456382751,0.56175297498703
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,6,5e-4,256,0.6866666674613953,0.4038042724132538,0.7353603839874268,0.6345967054367065,0.8741633296012878,0.5006639957427979
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,7,5e-4,256,0.687333345413208,0.40070217847824097,0.7329156994819641,0.6377601623535156,0.8614457845687866,0.5146082043647766
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,8,5e-4,256,0.6919999718666077,0.38611578941345215,0.7053571343421936,0.673568844795227,0.7402945160865784,0.6440902948379517
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,9,5e-4,256,0.6899999976158142,0.39229440689086914,0.7225536704063416,0.6517760753631592,0.8105756640434265,0.5703850984573364
H3K27ac,caduceus_ps_LR-1e-2_BATCH_SIZE-128_RC_AUG-false,1,1e-2,128,N/A,N/A,N/A,N/A,N/A,N/A
H3K27ac,caduceus_ps_LR-1e-2_BATCH_SIZE-256_RC_AUG-false,1,1e-2,256,N/A,N/A,N/A,N/A,N/A,N/A
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,1,1e-3,128,0.7462871074676514,0.4932410717010498,0.7395171523094177,0.7597911357879639,0.7202970385551453,0.7722772359848022
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,2,1e-3,128,0.7388613820075989,0.4777359366416931,0.7378882169723511,0.7406483888626099,0.7351484894752502,0.7425742745399475
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,3,1e-3,128,0.7153465151786804,0.43112120032310486,0.7088607549667358,0.7253885865211487,0.6930692791938782,0.7376237511634827
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,1,1e-3,128,0.7345296740531921,0.4699965715408325,0.7258785963058472,0.7503302693367004,0.7029703259468079,0.7660890817642212
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,2,1e-3,128,0.7153465151786804,0.4536930322647095,0.7540106773376465,0.6638417840003967,0.8725247383117676,0.5581682920455933
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,3,1e-3,128,0.7308168411254883,0.4616764485836029,0.7289719581604004,0.7340025305747986,0.7240098714828491,0.7376237511634827
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,4,1e-3,128,0.7202970385551453,0.44996002316474915,0.7460674047470093,0.6831275820732117,0.8217821717262268,0.6188119053840637
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,5,1e-3,128,0.7011138796806335,0.43985840678215027,0.7514153122901917,0.6431717872619629,0.9034653306007385,0.4987623691558838
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,6,1e-3,128,0.7258663177490234,0.45338886976242065,0.7136393189430237,0.7469553351402283,0.6831682920455933,0.7685643434524536
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,7,1e-3,128,0.7277227640151978,0.45551392436027527,0.7300613522529602,0.7238442897796631,0.7363861203193665,0.719059407711029
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,8,1e-3,128,0.7209158539772034,0.442200630903244,0.726500928401947,0.7122473120689392,0.7413366436958313,0.7004950642585754
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,9,1e-3,128,N/A,N/A,N/A,N/A,N/A,N/A
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-256_RC_AUG-false,1,1e-3,256,0.7042078971862793,0.40913841128349304,0.7127403616905212,0.6927570104598999,0.7339109182357788,0.6745049357414246
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-256_RC_AUG-false,2,1e-3,256,0.7178217768669128,0.4415759146213531,0.739130437374115,0.6872340440750122,0.7995049357414246,0.6361386179924011
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-256_RC_AUG-false,3,1e-3,256,0.7134901285171509,0.4376090466976166,0.7417735457420349,0.6751269102096558,0.823019802570343,0.603960394859314
H3K27ac,caduceus_ps_LR-1e-4_BATCH_SIZE-128_RC_AUG-false,1,1e-4,128,0.7246286869049072,0.4497816562652588,0.731117844581604,0.7142857313156128,0.7487623691558838,0.7004950642585754
H3K27ac,caduceus_ps_LR-1e-4_BATCH_SIZE-128_RC_AUG-false,2,1e-4,128,0.718440592288971,0.4460517466068268,0.7442383170127869,0.6817713975906372,0.8193069100379944,0.6175742745399475
H3K27ac,caduceus_ps_LR-1e-4_BATCH_SIZE-128_RC_AUG-false,3,1e-4,128,0.7073019742965698,0.4178815186023712,0.6877887845039368,0.7369165420532227,0.6448019742965698,0.7698019742965698
H3K27ac,caduceus_ps_LR-1e-4_BATCH_SIZE-256_RC_AUG-false,1,1e-4,256,0.728960394859314,0.4619128704071045,0.7456446290016174,0.7024070024490356,0.7945544719696045,0.6633663177490234
